landlord_id,title,city,region,address,bedrooms,bathrooms,area,price,total_floors,orientation,decoration,description,status,view_count,created_at
53,Xicheng 南北通透户型,Beijing,Xicheng,Xicheng,2,1,72,10836,27,north,fine,2室1卫，面积 72 平米，fine装修，north朝向，拎包入住。,available,0,2022-07-04
54,Chenghua 南北通透户型,Chengdu,Chenghua,Chenghua,1,2,55,2055,22,east,rough,1室2卫，面积 55 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-20
55,出租 Yongchuan 精装房,Chongqing,Yongchuan,Yongchuan,1,1,70,2798,11,north,simple,1室1卫，面积 70 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-04
56,Pudong 舒适两居室,Shanghai,Pudong,Pudong,2,1,119,14411,14,south,rough,2室1卫，面积 119 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-04
57,Shenzhen Longhua 地铁房,Shenzhen,Longhua,Longhua,2,1,75,9323,12,east,simple,2室1卫，面积 75 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-30
58,Qiaokou 拎包入住公寓,Wuhan,Qiaokou,Qiaokou,2,2,96,5522,14,north,fine,2室2卫，面积 96 平米，fine装修，north朝向，拎包入住。,available,0,2022-05-22
59,Xi'anBeilin 温馨好房,Xi'an,Beilin,Beilin,2,1,102,4979,35,north,simple,2室1卫，面积 102 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-18
60,Lishui 南北通透户型,Nanjing,Lishui,Lishui,1,2,69,4315,28,east,simple,1室2卫，面积 69 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-28
61,精致 Yuexiu 公寓,Guangzhou,Yuexiu,Yuexiu,3,1,100,9174,17,north,rough,3室1卫，面积 100 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-27
62,Lin'an 拎包入住公寓,Hangzhou,Lin'an,Lin'an,3,2,134,10464,24,south,rough,3室2卫，面积 134 平米，rough装修，south朝向，拎包入住。,available,0,2022-07-04
63,BeijingHaidian 温馨好房,Beijing,Haidian,Haidian,2,1,89,15907,8,north,simple,2室1卫，面积 89 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-10
64,Wenjiang 学区房出租,Chengdu,Wenjiang,Wenjiang,2,1,110,6653,14,west,rough,2室1卫，面积 110 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-29
65,出租 Dadukou 精装房,Chongqing,Dadukou,Dadukou,3,1,72,5716,11,west,simple,3室1卫，面积 72 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-22
66,Shanghai Xuhui 地铁房,Shanghai,Xuhui,Xuhui,3,1,133,20795,34,north,rough,3室1卫，面积 133 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-04
67,Futian 舒适两居室,Shenzhen,Futian,Futian,1,2,68,9071,7,north,fine,1室2卫，面积 68 平米，fine装修，north朝向，拎包入住。,available,0,2022-05-12
68,Hanyang 拎包入住公寓,Wuhan,Hanyang,Hanyang,2,1,108,5001,7,west,rough,2室1卫，面积 108 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-10
69,Lintong 舒适两居室,Xi'an,Lintong,Lintong,1,1,43,3039,27,south,rough,1室1卫，面积 43 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-27
70,Yuhuatai 舒适两居室,Nanjing,Yuhuatai,Yuhuatai,1,2,44,4751,13,south,fine,1室2卫，面积 44 平米，fine装修，south朝向，拎包入住。,available,0,2022-06-16
71,Guangzhou Huangpu 地铁房,Guangzhou,Huangpu,Huangpu,2,1,112,12232,11,south,simple,2室1卫，面积 112 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-24
72,Yuhang 舒适两居室,Hangzhou,Yuhang,Yuhang,1,2,35,2771,15,north,fine,1室2卫，面积 35 平米，fine装修，north朝向，拎包入住。,available,0,2022-06-23
73,BeijingShunyi 温馨好房,Beijing,Shunyi,Shunyi,3,1,140,26904,25,west,fine,3室1卫，面积 140 平米，fine装修，west朝向，拎包入住。,available,0,2022-06-08
74,Qingbaijiang 拎包入住公寓,Chengdu,Qingbaijiang,Qingbaijiang,1,1,80,4905,9,north,simple,1室1卫，面积 80 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-16
75,精致 Yuzhong 公寓,Chongqing,Yuzhong,Yuzhong,3,2,171,5601,15,east,rough,3室2卫，面积 171 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-15
76,ShanghaiHuangpu 温馨好房,Shanghai,Huangpu,Huangpu,2,2,83,13588,9,west,simple,2室2卫，面积 83 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-31
77,Shenzhen Nanshan 地铁房,Shenzhen,Nanshan,Nanshan,2,1,62,7118,10,west,rough,2室1卫，面积 62 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-31
78,Caidian 南北通透户型,Wuhan,Caidian,Caidian,2,2,66,3585,8,north,simple,2室2卫，面积 66 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-04
79,Beilin 学区房出租,Xi'an,Beilin,Beilin,1,1,66,5623,12,east,fine,1室1卫，面积 66 平米，fine装修，east朝向，拎包入住。,available,0,2022-05-21
80,NanjingJiangning 温馨好房,Nanjing,Jiangning,Jiangning,3,1,96,7744,15,west,simple,3室1卫，面积 96 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-27
81,Guangzhou Yuexiu 地铁房,Guangzhou,Yuexiu,Yuexiu,2,1,94,10003,20,north,simple,2室1卫，面积 94 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-03
82,出租 Binjiang 精装房,Hangzhou,Binjiang,Binjiang,2,2,86,8120,13,east,simple,2室2卫，面积 86 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-06
83,出租 Chaoyang 精装房,Beijing,Chaoyang,Chaoyang,2,1,67,7441,14,west,simple,2室1卫，面积 67 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-13
84,Jinniu 南北通透户型,Chengdu,Jinniu,Jinniu,1,1,53,2940,25,south,simple,1室1卫，面积 53 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-15
85,ChongqingDadukou 温馨好房,Chongqing,Dadukou,Dadukou,2,1,52,3744,25,east,simple,2室1卫，面积 52 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-04
86,Shanghai Minhang 地铁房,Shanghai,Minhang,Minhang,3,2,112,15106,26,north,rough,3室2卫，面积 112 平米，rough装修，north朝向，拎包入住。,available,0,2022-07-01
87,Dapeng 舒适两居室,Shenzhen,Dapeng,Dapeng,2,1,102,11183,22,west,simple,2室1卫，面积 102 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-05
88,出租 Hannan 精装房,Wuhan,Hannan,Hannan,2,1,116,5505,34,west,simple,2室1卫，面积 116 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-06
89,Weiyang 南北通透户型,Xi'an,Weiyang,Weiyang,2,1,115,8161,22,east,simple,2室1卫，面积 115 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-21
90,NanjingLishui 温馨好房,Nanjing,Lishui,Lishui,3,2,175,11793,33,west,simple,3室2卫，面积 175 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-20
91,精致 Tianhe 公寓,Guangzhou,Tianhe,Tianhe,3,2,179,13024,11,north,fine,3室2卫，面积 179 平米，fine装修，north朝向，拎包入住。,available,0,2022-07-10
92,Lin'an 南北通透户型,Hangzhou,Lin'an,Lin'an,1,1,54,4814,12,south,simple,1室1卫，面积 54 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-25
93,Beijing Xicheng 地铁房,Beijing,Xicheng,Xicheng,2,1,96,15970,31,south,simple,2室1卫，面积 96 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-18
94,Qingyang 舒适两居室,Chengdu,Qingyang,Qingyang,2,1,90,4285,26,north,rough,2室1卫，面积 90 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-14
95,出租 Yubei 精装房,Chongqing,Yubei,Yubei,3,1,141,7321,20,north,simple,3室1卫，面积 141 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-14
96,ShanghaiPudong 温馨好房,Shanghai,Pudong,Pudong,3,1,136,17325,11,west,simple,3室1卫，面积 136 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-19
97,Pingshan 拎包入住公寓,Shenzhen,Pingshan,Pingshan,2,1,86,11367,25,south,fine,2室1卫，面积 86 平米，fine装修，south朝向，拎包入住。,available,0,2022-05-12
98,Wuhan Dongxihu 地铁房,Wuhan,Dongxihu,Dongxihu,2,2,64,4330,11,east,rough,2室2卫，面积 64 平米，rough装修，east朝向，拎包入住。,available,0,2022-07-06
99,出租 Weiyang 精装房,Xi'an,Weiyang,Weiyang,2,1,61,3226,12,east,simple,2室1卫，面积 61 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-26
100,Pukou 舒适两居室,Nanjing,Pukou,Pukou,2,1,92,7963,15,north,simple,2室1卫，面积 92 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-10
1,Huadu 拎包入住公寓,Guangzhou,Huadu,Huadu,3,1,115,11689,26,north,fine,3室1卫，面积 115 平米，fine装修，north朝向，拎包入住。,available,0,2022-07-06
2,出租 Xihu 精装房,Hangzhou,Xihu,Xihu,2,2,69,3363,22,west,rough,2室2卫，面积 69 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-12
3,出租 Shunyi 精装房,Beijing,Shunyi,Shunyi,2,1,87,9152,21,north,rough,2室1卫，面积 87 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-12
4,Jinniu 学区房出租,Chengdu,Jinniu,Jinniu,2,1,110,3837,25,west,rough,2室1卫，面积 110 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-12
5,Chongqing Yubei 地铁房,Chongqing,Yubei,Yubei,3,1,90,4827,20,north,rough,3室1卫，面积 90 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-16
6,ShanghaiHongkou 温馨好房,Shanghai,Hongkou,Hongkou,2,1,96,15218,8,north,simple,2室1卫，面积 96 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-20
7,出租 Longgang 精装房,Shenzhen,Longgang,Longgang,2,1,102,13594,26,east,simple,2室1卫，面积 102 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-28
8,Hannan 南北通透户型,Wuhan,Hannan,Hannan,2,1,56,1886,8,north,rough,2室1卫，面积 56 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-11
9,Xincheng 南北通透户型,Xi'an,Xincheng,Xincheng,2,1,93,6129,18,east,simple,2室1卫，面积 93 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-02
10,出租 Jiangning 精装房,Nanjing,Jiangning,Jiangning,1,1,37,2795,22,south,simple,1室1卫，面积 37 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-12
11,Tianhe 拎包入住公寓,Guangzhou,Tianhe,Tianhe,2,2,93,5606,22,east,rough,2室2卫，面积 93 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-12
12,精致 Linping 公寓,Hangzhou,Linping,Linping,2,1,86,6946,15,east,fine,2室1卫，面积 86 平米，fine装修，east朝向，拎包入住。,available,0,2022-05-12
13,Xicheng 学区房出租,Beijing,Xicheng,Xicheng,4,3,228,30000,35,north,simple,4室3卫，面积 228 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-27
14,Jinjiang 南北通透户型,Chengdu,Jinjiang,Jinjiang,2,2,63,2455,13,west,rough,2室2卫，面积 63 平米，rough装修，west朝向，拎包入住。,available,0,2022-04-30
15,Jiangbei 舒适两居室,Chongqing,Jiangbei,Jiangbei,2,1,90,6186,9,south,simple,2室1卫，面积 90 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-12
16,Shanghai Jing-an 地铁房,Shanghai,Jing-an,Jing-an,1,2,39,4451,22,west,rough,1室2卫，面积 39 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-12
17,Dapeng 学区房出租,Shenzhen,Dapeng,Dapeng,2,1,77,8233,16,south,simple,2室1卫，面积 77 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-12
18,Wuhan Jiangxia 地铁房,Wuhan,Jiangxia,Jiangxia,2,2,60,3587,21,north,simple,2室2卫，面积 60 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-12
19,出租 Gaoling 精装房,Xi'an,Gaoling,Gaoling,2,2,117,5804,17,north,rough,2室2卫，面积 117 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-12
20,Yuhuatai 南北通透户型,Nanjing,Yuhuatai,Yuhuatai,3,1,118,7946,15,east,fine,3室1卫，面积 118 平米，fine装修，east朝向，拎包入住。,available,0,2022-05-15
21,Haizhu 南北通透户型,Guangzhou,Haizhu,Haizhu,2,2,79,6513,35,east,simple,2室2卫，面积 79 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-28
22,Xiaoshan 南北通透户型,Hangzhou,Xiaoshan,Xiaoshan,1,2,73,8409,10,west,rough,1室2卫，面积 73 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-12
23,精致 Shunyi 公寓,Beijing,Shunyi,Shunyi,2,1,107,12583,17,east,simple,2室1卫，面积 107 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-12
24,Chengdu Qingbaijiang 地铁房,Chengdu,Qingbaijiang,Qingbaijiang,1,2,58,6372,7,south,fine,1室2卫，面积 58 平米，fine装修，south朝向，拎包入住。,available,0,2022-05-12
25,Yunan 拎包入住公寓,Chongqing,Yunan,Yunan,2,2,87,5232,8,west,simple,2室2卫，面积 87 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-12
26,Putuo 学区房出租,Shanghai,Putuo,Putuo,1,1,61,7762,32,south,simple,1室1卫，面积 61 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-25
27,Futian 舒适两居室,Shenzhen,Futian,Futian,2,1,101,8908,8,west,rough,2室1卫，面积 101 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-21
28,精致 Hongshan 公寓,Wuhan,Hongshan,Hongshan,2,1,96,5951,26,west,simple,2室1卫，面积 96 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-21
29,Xi'an Yanta 地铁房,Xi'an,Yanta,Yanta,2,1,96,4893,17,north,rough,2室1卫，面积 96 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-28
30,Lishui 拎包入住公寓,Nanjing,Lishui,Lishui,1,1,48,2704,14,south,rough,1室1卫，面积 48 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-24
31,Panyu 南北通透户型,Guangzhou,Panyu,Panyu,2,2,91,7003,19,north,rough,2室2卫，面积 91 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-12
32,Qiantang 舒适两居室,Hangzhou,Qiantang,Qiantang,1,1,42,3462,12,west,simple,1室1卫，面积 42 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-12
33,出租 Tongzhou 精装房,Beijing,Tongzhou,Tongzhou,2,1,88,8118,17,east,simple,2室1卫，面积 88 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-23
34,Qingbaijiang 拎包入住公寓,Chengdu,Qingbaijiang,Qingbaijiang,2,1,54,2291,17,south,simple,2室1卫，面积 54 平米，simple装修，south朝向，拎包入住。,available,0,2022-04-30
35,Bishan 拎包入住公寓,Chongqing,Bishan,Bishan,2,1,59,2521,9,south,rough,2室1卫，面积 59 平米，rough装修，south朝向，拎包入住。,available,0,2022-04-30
36,Shanghai Minhang 地铁房,Shanghai,Minhang,Minhang,1,1,33,5488,15,south,rough,1室1卫，面积 33 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-02
37,Pingshan 南北通透户型,Shenzhen,Pingshan,Pingshan,1,1,38,2776,26,north,rough,1室1卫，面积 38 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-16
38,Hongshan 学区房出租,Wuhan,Hongshan,Hongshan,3,2,119,5385,33,north,rough,3室2卫，面积 119 平米，rough装修，north朝向，拎包入住。,available,0,2022-07-05
39,Xi'anYanliang 温馨好房,Xi'an,Yanliang,Yanliang,3,2,150,5584,32,east,simple,3室2卫，面积 150 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-29
40,精致 Jianye 公寓,Nanjing,Jianye,Jianye,3,1,86,6025,19,north,simple,3室1卫，面积 86 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-10
41,Huadu 学区房出租,Guangzhou,Huadu,Huadu,2,1,95,9667,16,south,simple,2室1卫，面积 95 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-17
42,出租 Gongshu 精装房,Hangzhou,Gongshu,Gongshu,3,1,83,10488,8,east,simple,3室1卫，面积 83 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-29
43,Dongcheng 拎包入住公寓,Beijing,Dongcheng,Dongcheng,2,1,74,9108,35,east,rough,2室1卫，面积 74 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-22
44,Shuangliu 拎包入住公寓,Chengdu,Shuangliu,Shuangliu,2,2,95,4273,13,north,rough,2室2卫，面积 95 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-17
45,Yunan 学区房出租,Chongqing,Yunan,Yunan,2,2,116,4963,6,north,rough,2室2卫，面积 116 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-29
46,精致 Changning 公寓,Shanghai,Changning,Changning,2,1,57,7996,31,north,simple,2室1卫，面积 57 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-16
47,Shenzhen Nanshan 地铁房,Shenzhen,Nanshan,Nanshan,2,1,102,9680,19,west,simple,2室1卫，面积 102 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-26
48,Wuhan Hongshan 地铁房,Wuhan,Hongshan,Hongshan,3,2,116,9388,20,west,fine,3室2卫，面积 116 平米，fine装修，west朝向，拎包入住。,available,0,2022-05-18
49,出租 Chang'an 精装房,Xi'an,Chang'an,Chang'an,3,1,177,5255,7,north,rough,3室1卫，面积 177 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-29
50,NanjingPukou 温馨好房,Nanjing,Pukou,Pukou,2,1,120,7526,21,east,rough,2室1卫，面积 120 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-29
51,精致 Tianhe 公寓,Guangzhou,Tianhe,Tianhe,2,2,77,5478,33,south,rough,2室2卫，面积 77 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-11
52,出租 Qiantang 精装房,Hangzhou,Qiantang,Qiantang,2,1,82,5141,35,north,simple,2室1卫，面积 82 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-06
53,精致 Shijingshan 公寓,Beijing,Shijingshan,Shijingshan,2,2,100,12213,28,north,rough,2室2卫，面积 100 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-01
54,Chengdu Jinjiang 地铁房,Chengdu,Jinjiang,Jinjiang,2,2,115,6537,27,south,rough,2室2卫，面积 115 平米，rough装修，south朝向，拎包入住。,available,0,2022-07-02
55,精致 Yongchuan 公寓,Chongqing,Yongchuan,Yongchuan,2,2,76,1872,8,south,rough,2室2卫，面积 76 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-17
